忍阶等级,忍阶名称,升级需要声望,每日扣除声望,银币奖励,奥义奖励,单场胜利所得声望,斗技场失败系数,每日获得声望,当前天数,当前总奥义,Unnamed: 11,竞技场排名,每日声望奖励,Unnamed: 14,调试数值,Unnamed: 16
,,,,,,,,,,,,4578,3000,,,
,,,,,,,,,,,,4579,3000,,,
,,,,,,,,,,,,4580,3000,,,
,,,,,,,,,,,,4581,3000,,,
,,,,,,,,,,,,4582,3000,,,
,,,,,,,,,,,,4583,3000,,,
,,,,,,,,,,,,4584,3000,,,
,,,,,,,,,,,,4585,3000,,,
,,,,,,,,,,,,4586,3000,,,
,,,,,,,,,,,,4587,3000,,,
,,,,,,,,,,,,4588,3000,,,
,,,,,,,,,,,,4589,3000,,,
,,,,,,,,,,,,4590,3000,,,
,,,,,,,,,,,,4591,3000,,,
,,,,,,,,,,,,4592,3000,,,
,,,,,,,,,,,,4593,3000,,,
,,,,,,,,,,,,4594,3000,,,
,,,,,,,,,,,,4595,3000,,,
,,,,,,,,,,,,4596,3000,,,
,,,,,,,,,,,,4597,3000,,,
,,,,,,,,,,,,4598,3000,,,
,,,,,,,,,,,,4599,3000,,,
,,,,,,,,,,,,4600,3000,,,
,,,,,,,,,,,,4601,3000,,,
,,,,,,,,,,,,4602,3000,,,
,,,,,,,,,,,,4603,3000,,,
,,,,,,,,,,,,4604,3000,,,
,,,,,,,,,,,,4605,3000,,,
,,,,,,,,,,,,4606,3000,,,
,,,,,,,,,,,,4607,3000,,,
,,,,,,,,,,,,4608,3000,,,
,,,,,,,,,,,,4609,3000,,,
,,,,,,,,,,,,4610,3000,,,
,,,,,,,,,,,,4611,3000,,,
,,,,,,,,,,,,4612,3000,,,
,,,,,,,,,,,,4613,3000,,,
,,,,,,,,,,,,4614,3000,,,
,,,,,,,,,,,,4615,3000,,,
,,,,,,,,,,,,4616,3000,,,
,,,,,,,,,,,,4617,3000,,,
,,,,,,,,,,,,4618,3000,,,
,,,,,,,,,,,,4619,3000,,,
,,,,,,,,,,,,4620,3000,,,
,,,,,,,,,,,,4621,3000,,,
,,,,,,,,,,,,4622,3000,,,
,,,,,,,,,,,,4623,3000,,,
,,,,,,,,,,,,4624,3000,,,
,,,,,,,,,,,,4625,3000,,,
,,,,,,,,,,,,4626,3000,,,
,,,,,,,,,,,,4627,3000,,,
,,,,,,,,,,,,4628,3000,,,
,,,,,,,,,,,,4629,3000,,,
,,,,,,,,,,,,4630,3000,,,
,,,,,,,,,,,,4631,3000,,,
,,,,,,,,,,,,4632,3000,,,
,,,,,,,,,,,,4633,3000,,,
,,,,,,,,,,,,4634,3000,,,
,,,,,,,,,,,,4635,3000,,,
,,,,,,,,,,,,4636,3000,,,
,,,,,,,,,,,,4637,3000,,,
,,,,,,,,,,,,4638,3000,,,
,,,,,,,,,,,,4639,3000,,,
,,,,,,,,,,,,4640,3000,,,
,,,,,,,,,,,,4641,3000,,,
,,,,,,,,,,,,4642,3000,,,
,,,,,,,,,,,,4643,3000,,,
,,,,,,,,,,,,4644,3000,,,
,,,,,,,,,,,,4645,3000,,,
,,,,,,,,,,,,4646,3000,,,
,,,,,,,,,,,,4647,3000,,,
,,,,,,,,,,,,4648,3000,,,
,,,,,,,,,,,,4649,3000,,,
,,,,,,,,,,,,4650,3000,,,
,,,,,,,,,,,,4651,3000,,,
,,,,,,,,,,,,4652,3000,,,
,,,,,,,,,,,,4653,3000,,,
,,,,,,,,,,,,4654,3000,,,
,,,,,,,,,,,,4655,3000,,,
,,,,,,,,,,,,4656,3000,,,
,,,,,,,,,,,,4657,3000,,,
,,,,,,,,,,,,4658,3000,,,
,,,,,,,,,,,,4659,3000,,,
,,,,,,,,,,,,4660,3000,,,
,,,,,,,,,,,,4661,3000,,,
,,,,,,,,,,,,4662,3000,,,
,,,,,,,,,,,,4663,3000,,,
,,,,,,,,,,,,4664,3000,,,
,,,,,,,,,,,,4665,3000,,,
,,,,,,,,,,,,4666,3000,,,
,,,,,,,,,,,,4667,3000,,,
,,,,,,,,,,,,4668,3000,,,
,,,,,,,,,,,,4669,3000,,,
,,,,,,,,,,,,4670,3000,,,
,,,,,,,,,,,,4671,3000,,,
,,,,,,,,,,,,4672,3000,,,
,,,,,,,,,,,,4673,3000,,,
,,,,,,,,,,,,4674,3000,,,
,,,,,,,,,,,,4675,3000,,,
,,,,,,,,,,,,4676,3000,,,
,,,,,,,,,,,,4677,3000,,,
,,,,,,,,,,,,4678,3000,,,
,,,,,,,,,,,,4679,3000,,,
,,,,,,,,,,,,4680,3000,,,
,,,,,,,,,,,,4681,3000,,,
,,,,,,,,,,,,4682,3000,,,
,,,,,,,,,,,,4683,3000,,,
,,,,,,,,,,,,4684,3000,,,
,,,,,,,,,,,,4685,3000,,,
,,,,,,,,,,,,4686,3000,,,
,,,,,,,,,,,,4687,3000,,,
,,,,,,,,,,,,4688,3000,,,
,,,,,,,,,,,,4689,3000,,,
,,,,,,,,,,,,4690,3000,,,
,,,,,,,,,,,,4691,3000,,,
,,,,,,,,,,,,4692,3000,,,
,,,,,,,,,,,,4693,3000,,,
,,,,,,,,,,,,4694,3000,,,
,,,,,,,,,,,,4695,3000,,,
,,,,,,,,,,,,4696,3000,,,
,,,,,,,,,,,,4697,3000,,,
,,,,,,,,,,,,4698,3000,,,
,,,,,,,,,,,,4699,3000,,,
,,,,,,,,,,,,4700,3000,,,
,,,,,,,,,,,,4701,3000,,,
,,,,,,,,,,,,4702,3000,,,
,,,,,,,,,,,,4703,3000,,,
,,,,,,,,,,,,4704,3000,,,
,,,,,,,,,,,,4705,3000,,,
,,,,,,,,,,,,4706,3000,,,
,,,,,,,,,,,,4707,3000,,,
,,,,,,,,,,,,4708,3000,,,
,,,,,,,,,,,,4709,3000,,,
,,,,,,,,,,,,4710,3000,,,
,,,,,,,,,,,,4711,3000,,,
,,,,,,,,,,,,4712,3000,,,
,,,,,,,,,,,,4713,3000,,,
,,,,,,,,,,,,4714,3000,,,
,,,,,,,,,,,,4715,3000,,,
,,,,,,,,,,,,4716,3000,,,
,,,,,,,,,,,,4717,3000,,,
,,,,,,,,,,,,4718,3000,,,
,,,,,,,,,,,,4719,3000,,,
,,,,,,,,,,,,4720,3000,,,
,,,,,,,,,,,,4721,3000,,,
,,,,,,,,,,,,4722,3000,,,
,,,,,,,,,,,,4723,3000,,,
,,,,,,,,,,,,4724,3000,,,
,,,,,,,,,,,,4725,3000,,,
,,,,,,,,,,,,4726,3000,,,
,,,,,,,,,,,,4727,3000,,,
,,,,,,,,,,,,4728,3000,,,
,,,,,,,,,,,,4729,3000,,,
,,,,,,,,,,,,4730,3000,,,
,,,,,,,,,,,,4731,3000,,,
,,,,,,,,,,,,4732,3000,,,
,,,,,,,,,,,,4733,3000,,,
,,,,,,,,,,,,4734,3000,,,
,,,,,,,,,,,,4735,3000,,,
,,,,,,,,,,,,4736,3000,,,
,,,,,,,,,,,,4737,3000,,,
,,,,,,,,,,,,4738,3000,,,
,,,,,,,,,,,,4739,3000,,,
,,,,,,,,,,,,4740,3000,,,
,,,,,,,,,,,,4741,3000,,,
,,,,,,,,,,,,4742,3000,,,
,,,,,,,,,,,,4743,3000,,,
,,,,,,,,,,,,4744,3000,,,
,,,,,,,,,,,,4745,3000,,,
,,,,,,,,,,,,4746,3000,,,
,,,,,,,,,,,,4747,3000,,,
,,,,,,,,,,,,4748,3000,,,
,,,,,,,,,,,,4749,3000,,,
,,,,,,,,,,,,4750,3000,,,
,,,,,,,,,,,,4751,3000,,,
,,,,,,,,,,,,4752,3000,,,
,,,,,,,,,,,,4753,3000,,,
,,,,,,,,,,,,4754,3000,,,
,,,,,,,,,,,,4755,3000,,,
,,,,,,,,,,,,4756,3000,,,
,,,,,,,,,,,,4757,3000,,,
,,,,,,,,,,,,4758,3000,,,
,,,,,,,,,,,,4759,3000,,,
,,,,,,,,,,,,4760,3000,,,
,,,,,,,,,,,,4761,3000,,,
,,,,,,,,,,,,4762,3000,,,
,,,,,,,,,,,,4763,3000,,,
,,,,,,,,,,,,4764,3000,,,
,,,,,,,,,,,,4765,3000,,,
,,,,,,,,,,,,4766,3000,,,
,,,,,,,,,,,,4767,3000,,,
,,,,,,,,,,,,4768,3000,,,
,,,,,,,,,,,,4769,3000,,,
,,,,,,,,,,,,4770,3000,,,
,,,,,,,,,,,,4771,3000,,,
,,,,,,,,,,,,4772,3000,,,
,,,,,,,,,,,,4773,3000,,,
,,,,,,,,,,,,4774,3000,,,
,,,,,,,,,,,,4775,3000,,,
,,,,,,,,,,,,4776,3000,,,
,,,,,,,,,,,,4777,3000,,,
,,,,,,,,,,,,4778,3000,,,
,,,,,,,,,,,,4779,3000,,,
,,,,,,,,,,,,4780,3000,,,
,,,,,,,,,,,,4781,3000,,,
,,,,,,,,,,,,4782,3000,,,
,,,,,,,,,,,,4783,3000,,,
,,,,,,,,,,,,4784,3000,,,
,,,,,,,,,,,,4785,3000,,,
,,,,,,,,,,,,4786,3000,,,
,,,,,,,,,,,,4787,3000,,,
,,,,,,,,,,,,4788,3000,,,
,,,,,,,,,,,,4789,3000,,,
,,,,,,,,,,,,4790,3000,,,
,,,,,,,,,,,,4791,3000,,,
,,,,,,,,,,,,4792,3000,,,
,,,,,,,,,,,,4793,3000,,,
,,,,,,,,,,,,4794,3000,,,
,,,,,,,,,,,,4795,3000,,,
,,,,,,,,,,,,4796,3000,,,
,,,,,,,,,,,,4797,3000,,,
,,,,,,,,,,,,4798,3000,,,
,,,,,,,,,,,,4799,3000,,,
,,,,,,,,,,,,4800,3000,,,
,,,,,,,,,,,,4801,3000,,,
,,,,,,,,,,,,4802,3000,,,
,,,,,,,,,,,,4803,3000,,,
,,,,,,,,,,,,4804,3000,,,
,,,,,,,,,,,,4805,3000,,,
,,,,,,,,,,,,4806,3000,,,
,,,,,,,,,,,,4807,3000,,,
,,,,,,,,,,,,4808,3000,,,
,,,,,,,,,,,,4809,3000,,,
,,,,,,,,,,,,4810,3000,,,
,,,,,,,,,,,,4811,3000,,,
,,,,,,,,,,,,4812,3000,,,
,,,,,,,,,,,,4813,3000,,,
,,,,,,,,,,,,4814,3000,,,
,,,,,,,,,,,,4815,3000,,,
,,,,,,,,,,,,4816,3000,,,
,,,,,,,,,,,,4817,3000,,,
,,,,,,,,,,,,4818,3000,,,
,,,,,,,,,,,,4819,3000,,,
,,,,,,,,,,,,4820,3000,,,
,,,,,,,,,,,,4821,3000,,,
,,,,,,,,,,,,4822,3000,,,
,,,,,,,,,,,,4823,3000,,,
,,,,,,,,,,,,4824,3000,,,
,,,,,,,,,,,,4825,3000,,,
,,,,,,,,,,,,4826,3000,,,
,,,,,,,,,,,,4827,3000,,,
,,,,,,,,,,,,4828,3000,,,
,,,,,,,,,,,,4829,3000,,,
,,,,,,,,,,,,4830,3000,,,
,,,,,,,,,,,,4831,3000,,,
,,,,,,,,,,,,4832,3000,,,
,,,,,,,,,,,,4833,3000,,,
,,,,,,,,,,,,4834,3000,,,
,,,,,,,,,,,,4835,3000,,,
,,,,,,,,,,,,4836,3000,,,
,,,,,,,,,,,,4837,3000,,,
,,,,,,,,,,,,4838,3000,,,
,,,,,,,,,,,,4839,3000,,,
,,,,,,,,,,,,4840,3000,,,
,,,,,,,,,,,,4841,3000,,,
,,,,,,,,,,,,4842,3000,,,
,,,,,,,,,,,,4843,3000,,,
,,,,,,,,,,,,4844,3000,,,
,,,,,,,,,,,,4845,3000,,,
,,,,,,,,,,,,4846,3000,,,
,,,,,,,,,,,,4847,3000,,,
,,,,,,,,,,,,4848,3000,,,
,,,,,,,,,,,,4849,3000,,,
,,,,,,,,,,,,4850,3000,,,
,,,,,,,,,,,,4851,3000,,,
,,,,,,,,,,,,4852,3000,,,
,,,,,,,,,,,,4853,3000,,,
,,,,,,,,,,,,4854,3000,,,
,,,,,,,,,,,,4855,3000,,,
,,,,,,,,,,,,4856,3000,,,
,,,,,,,,,,,,4857,3000,,,
,,,,,,,,,,,,4858,3000,,,
,,,,,,,,,,,,4859,3000,,,
,,,,,,,,,,,,4860,3000,,,
,,,,,,,,,,,,4861,3000,,,
,,,,,,,,,,,,4862,3000,,,
,,,,,,,,,,,,4863,3000,,,
,,,,,,,,,,,,4864,3000,,,
,,,,,,,,,,,,4865,3000,,,
,,,,,,,,,,,,4866,3000,,,
,,,,,,,,,,,,4867,3000,,,
,,,,,,,,,,,,4868,3000,,,
,,,,,,,,,,,,4869,3000,,,
,,,,,,,,,,,,4870,3000,,,
,,,,,,,,,,,,4871,3000,,,
,,,,,,,,,,,,4872,3000,,,
,,,,,,,,,,,,4873,3000,,,
,,,,,,,,,,,,4874,3000,,,
,,,,,,,,,,,,4875,3000,,,
,,,,,,,,,,,,4876,3000,,,
,,,,,,,,,,,,4877,3000,,,
,,,,,,,,,,,,4878,3000,,,
,,,,,,,,,,,,4879,3000,,,
,,,,,,,,,,,,4880,3000,,,
,,,,,,,,,,,,4881,3000,,,
,,,,,,,,,,,,4882,3000,,,
,,,,,,,,,,,,4883,3000,,,
,,,,,,,,,,,,4884,3000,,,
,,,,,,,,,,,,4885,3000,,,
,,,,,,,,,,,,4886,3000,,,
,,,,,,,,,,,,4887,3000,,,
,,,,,,,,,,,,4888,3000,,,
,,,,,,,,,,,,4889,3000,,,
,,,,,,,,,,,,4890,3000,,,
,,,,,,,,,,,,4891,3000,,,
,,,,,,,,,,,,4892,3000,,,
,,,,,,,,,,,,4893,3000,,,
,,,,,,,,,,,,4894,3000,,,
,,,,,,,,,,,,4895,3000,,,
,,,,,,,,,,,,4896,3000,,,
,,,,,,,,,,,,4897,3000,,,
,,,,,,,,,,,,4898,3000,,,
,,,,,,,,,,,,4899,3000,,,
,,,,,,,,,,,,4900,3000,,,
,,,,,,,,,,,,4901,3000,,,
,,,,,,,,,,,,4902,3000,,,
,,,,,,,,,,,,4903,3000,,,
,,,,,,,,,,,,4904,3000,,,
,,,,,,,,,,,,4905,3000,,,
,,,,,,,,,,,,4906,3000,,,
,,,,,,,,,,,,4907,3000,,,
,,,,,,,,,,,,4908,3000,,,
,,,,,,,,,,,,4909,3000,,,
,,,,,,,,,,,,4910,3000,,,
,,,,,,,,,,,,4911,3000,,,
,,,,,,,,,,,,4912,3000,,,
,,,,,,,,,,,,4913,3000,,,
,,,,,,,,,,,,4914,3000,,,
,,,,,,,,,,,,4915,3000,,,
,,,,,,,,,,,,4916,3000,,,
,,,,,,,,,,,,4917,3000,,,
,,,,,,,,,,,,4918,3000,,,
,,,,,,,,,,,,4919,3000,,,
,,,,,,,,,,,,4920,3000,,,
,,,,,,,,,,,,4921,3000,,,
,,,,,,,,,,,,4922,3000,,,
,,,,,,,,,,,,4923,3000,,,
,,,,,,,,,,,,4924,3000,,,
,,,,,,,,,,,,4925,3000,,,
,,,,,,,,,,,,4926,3000,,,
,,,,,,,,,,,,4927,3000,,,
,,,,,,,,,,,,4928,3000,,,
,,,,,,,,,,,,4929,3000,,,
,,,,,,,,,,,,4930,3000,,,
,,,,,,,,,,,,4931,3000,,,
,,,,,,,,,,,,4932,3000,,,
,,,,,,,,,,,,4933,3000,,,
,,,,,,,,,,,,4934,3000,,,
,,,,,,,,,,,,4935,3000,,,
,,,,,,,,,,,,4936,3000,,,
,,,,,,,,,,,,4937,3000,,,
,,,,,,,,,,,,4938,3000,,,
,,,,,,,,,,,,4939,3000,,,
,,,,,,,,,,,,4940,3000,,,
,,,,,,,,,,,,4941,3000,,,
,,,,,,,,,,,,4942,3000,,,
,,,,,,,,,,,,4943,3000,,,
,,,,,,,,,,,,4944,3000,,,
,,,,,,,,,,,,4945,3000,,,
,,,,,,,,,,,,4946,3000,,,
,,,,,,,,,,,,4947,3000,,,
,,,,,,,,,,,,4948,3000,,,
,,,,,,,,,,,,4949,3000,,,
,,,,,,,,,,,,4950,3000,,,
,,,,,,,,,,,,4951,3000,,,
,,,,,,,,,,,,4952,3000,,,
,,,,,,,,,,,,4953,3000,,,
,,,,,,,,,,,,4954,3000,,,
,,,,,,,,,,,,4955,3000,,,
,,,,,,,,,,,,4956,3000,,,
,,,,,,,,,,,,4957,3000,,,
,,,,,,,,,,,,4958,3000,,,
,,,,,,,,,,,,4959,3000,,,
,,,,,,,,,,,,4960,3000,,,
,,,,,,,,,,,,4961,3000,,,
,,,,,,,,,,,,4962,3000,,,
,,,,,,,,,,,,4963,3000,,,
,,,,,,,,,,,,4964,3000,,,
,,,,,,,,,,,,4965,3000,,,
,,,,,,,,,,,,4966,3000,,,
,,,,,,,,,,,,4967,3000,,,
,,,,,,,,,,,,4968,3000,,,
,,,,,,,,,,,,4969,3000,,,
,,,,,,,,,,,,4970,3000,,,
,,,,,,,,,,,,4971,3000,,,
,,,,,,,,,,,,4972,3000,,,
,,,,,,,,,,,,4973,3000,,,
,,,,,,,,,,,,4974,3000,,,
,,,,,,,,,,,,4975,3000,,,
,,,,,,,,,,,,4976,3000,,,
,,,,,,,,,,,,4977,3000,,,
,,,,,,,,,,,,4978,3000,,,
,,,,,,,,,,,,4979,3000,,,
,,,,,,,,,,,,4980,3000,,,
,,,,,,,,,,,,4981,3000,,,
,,,,,,,,,,,,4982,3000,,,
,,,,,,,,,,,,4983,3000,,,
,,,,,,,,,,,,4984,3000,,,
,,,,,,,,,,,,4985,3000,,,
,,,,,,,,,,,,4986,3000,,,
,,,,,,,,,,,,4987,3000,,,
,,,,,,,,,,,,4988,3000,,,
,,,,,,,,,,,,4989,3000,,,
,,,,,,,,,,,,4990,3000,,,
,,,,,,,,,,,,4991,3000,,,
,,,,,,,,,,,,4992,3000,,,
,,,,,,,,,,,,4993,3000,,,
,,,,,,,,,,,,4994,3000,,,
,,,,,,,,,,,,4995,3000,,,
,,,,,,,,,,,,4996,3000,,,
,,,,,,,,,,,,4997,3000,,,
,,,,,,,,,,,,4998,3000,,,
,,,,,,,,,,,,4999,3000,,,
,,,,,,,,,,,,5000,3000,,,
